DATETIME,optimal_position,reference_price,reference_contract,reference_date
2023-06-01 18:28:18.420735,-0.007197745528589231,1298.9,20230600,2023-06-01
2023-06-01 20:07:41.808125,-0.007197745528589231,1298.9,20230600,2023-06-01
2023-06-01 20:47:54.429594,-0.007197745528589231,1298.9,20230600,2023-06-01
2023-06-02 20:47:53.781214,-0.007202701518071853,1298.9,20230600,2023-06-01
2023-06-04 20:47:48.025798,-0.007204212632487701,1298.9,20230600,2023-06-01
2023-06-05 15:50:07.053168,-0.006735997060710206,1317.8,20230600,2023-06-02
2023-06-05 20:47:36.720308,-0.006735997060710206,1317.8,20230600,2023-06-02
2023-06-06 20:46:57.631433,-0.006964818308198539,1321.1,20230600,2023-06-05
2023-06-07 20:47:12.722006,-0.006964818308198539,1321.1,20230600,2023-06-05
2023-06-08 20:47:02.201208,-0.006574122142808964,1321.1,20230600,2023-06-05
2023-06-09 20:47:22.002203,-0.006574122142808964,1321.1,20230600,2023-06-05
2023-06-14 20:58:58.000162,-0.008236362053114574,1324.7,20230900,2023-06-14
2023-06-15 17:39:52.955520,-0.0073305063884745725,1345.5,20230900,2023-06-15
2023-06-18 16:10:39.142985,-0.007644947001232464,1344.8,20230900,2023-06-16
2023-06-20 03:32:51.218317,-0.007644947001232464,1344.8,20230900,2023-06-16
2023-06-21 03:31:02.529463,-0.009243602585323737,1344.8,20230900,2023-06-16
2023-06-21 18:26:11.998680,-0.009328234433874422,1344.1,20230900,2023-06-21
2023-06-22 18:21:08.518775,-0.009406265950549315,1351.5,20230900,2023-06-22
2023-06-23 18:21:56.780496,-0.009633763574534417,1346.7,20230900,2023-06-23
2023-06-25 18:21:14.928157,-0.009680907607622405,1346.7,20230900,2023-06-23
2023-06-26 18:21:16.468307,-0.009807111136948819,1338.5,20230900,2023-06-26
2023-06-27 18:21:10.913937,-0.01015869976597047,1334.8,20230900,2023-06-27
2023-06-28 18:21:17.381979,-0.010794503398717499,1331.8,20230900,2023-06-28
