DATETIME,reference_price,reference_contract,reference_date,optimal_position,weight_per_contract,previous_position,previous_weight,reduce_only,dont_trade,position_limit_contracts,position_limit_weight,optimum_weight,minimum_weight,maximum_weight,start_weight,optimised_weight,optimised_position
2023-06-01 18:52:54.645394,757.1,20230600,2023-06-01,0.0473407687986892,0.775356138926515,0,0.0,False,False,999999999,0.0,0.036705955709564496,-775356138.1511588,775356138.1511588,0.0,0.0,0
2023-06-01 20:21:41.094465,757.1,20230600,2023-06-01,0.04733967303157669,0.775356138926515,0,0.0,False,False,999999999,0.0,0.03670510609980697,-775356138.1511588,775356138.1511588,0.0,0.0,0
2023-06-01 20:46:30.652494,757.1,20230600,2023-06-01,0.04733967303157669,0.775356138926515,0,0.0,False,False,999999999,0.0,0.03670510609980697,-775356138.1511588,775356138.1511588,0.0,0.0,0
2023-06-02 20:46:41.981553,757.1,20230600,2023-06-01,0.047339673031576684,0.7748226367592842,0,0.0,False,False,999999999,0.0,0.03667985028164862,-774822635.9844615,774822635.9844615,0.0,0.0,0
2023-06-04 20:46:27.999158,757.1,20230600,2023-06-01,0.04737260165812539,0.7746601143969023,0,0.0,False,False,999999999,0.0,0.03669766501976229,-774660113.6222422,774660113.6222422,0.0,0.0,0
2023-06-05 15:57:57.587196,765.4,20230600,2023-06-02,0.04663421694159447,0.7783129575657399,0,0.0,False,False,999999999,0.0,0.036296015311574725,-778312956.787427,778312956.787427,0.0,0.0,0
2023-06-05 20:46:38.201206,765.4,20230600,2023-06-02,0.04663421694159447,0.7783129575657399,0,0.0,False,False,999999999,0.0,0.036296015311574725,-778312956.787427,778312956.787427,0.0,0.0,0
2023-06-06 20:46:28.310959,765.4,20230600,2023-06-02,0.04663421694159447,0.776627801588808,0,0.0,False,False,999999999,0.0,0.03621742938216606,-776627800.8121802,776627800.8121802,0.0,0.0,0
2023-06-07 20:46:24.769203,763.6,20230600,2023-06-05,0.04681949193078521,0.776627801588808,0,0.0,False,False,999999999,0.0,0.03636131908971065,-776627800.8121802,776627800.8121802,0.0,0.0,0
2023-06-08 20:46:19.075082,763.6,20230600,2023-06-05,0.04681949193078521,0.8253591731568093,0,0.0,False,False,999999999,0.0,0.038642897147614784,-825359172.3314501,825359172.3314501,0.0,0.0,0
2023-06-09 20:46:27.495008,763.6,20230600,2023-06-05,0.04419312105456099,0.8253591731568093,0,0.0,False,False,999999999,0.0,0.03647519785281124,-825359172.3314501,825359172.3314501,0.0,0.0,0
2023-06-18 16:11:57.184109,774.925,20230700,2023-06-16,0.05523068106722882,0.8537588623512229,0,0.0,False,False,999999999,0.0,0.047153683434840506,-853758861.4974641,853758861.4974641,0.0,0.0,0
