DATETIME,reference_price,reference_contract,reference_date,optimal_position,weight_per_contract,previous_position,previous_weight,reduce_only,dont_trade,position_limit_contracts,position_limit_weight,optimum_weight,minimum_weight,maximum_weight,start_weight,optimised_weight,optimised_position
2023-06-01 18:52:54.644858,574.3,20230600,2023-06-01,0.027916843581692042,0.14703705936649633,0,0.0,False,False,999999999,0.0,0.004104810587046445,-147037059.21945927,147037059.21945927,0.0,0.0,0
2023-06-01 20:21:41.117191,574.3,20230600,2023-06-01,0.027916843581692042,0.14703705936649633,0,0.0,False,False,999999999,0.0,0.004104810587046445,-147037059.21945927,147037059.21945927,0.0,0.0,0
2023-06-01 20:46:30.651199,574.3,20230600,2023-06-01,0.027916843581692042,0.14703705936649633,0,0.0,False,False,999999999,0.0,0.004104810587046445,-147037059.21945927,147037059.21945927,0.0,0.0,0
2023-06-02 20:46:41.967153,574.3,20230600,2023-06-01,0.027916843581692042,0.1469358870330395,0,0.0,False,False,999999999,0.0,0.004101986174838536,-146935886.88610363,146935886.88610363,0.0,0.0,0
2023-06-04 20:46:27.942307,574.3,20230600,2023-06-01,0.02793606565374633,0.1469050666022127,0,0.0,False,False,999999999,0.0,0.0041039495854673915,-146905066.45530763,146905066.45530763,0.0,0.0,0
2023-06-05 15:57:57.578201,586.3,20230600,2023-06-02,0.025188892428373147,0.14904784655761474,0,0.0,False,False,999999999,0.0,0.0037543501736204245,-149047846.4085669,149047846.4085669,0.0,0.0,0
2023-06-05 20:46:38.223018,586.3,20230600,2023-06-02,0.025188892428373147,0.14904784655761474,0,0.0,False,False,999999999,0.0,0.0037543501736204245,-149047846.4085669,149047846.4085669,0.0,0.0,0
2023-06-06 20:46:28.297622,586.3,20230600,2023-06-02,0.025188892428373147,0.14859261630713047,0,0.0,False,False,999999999,0.0,0.0037428834278108347,-148592616.15853786,148592616.15853786,0.0,0.0,0
2023-06-07 20:46:24.770405,584.4,20230600,2023-06-05,0.02541060017606841,0.14859261630713047,0,0.0,False,False,999999999,0.0,0.0037758275620964348,-148592616.15853786,148592616.15853786,0.0,0.0,0
2023-06-08 20:46:19.094679,584.4,20230600,2023-06-05,0.0254106001760684,0.15791641592222344,0,0.0,False,False,999999999,0.0,0.004012750906237342,-157916415.76430702,157916415.76430702,0.0,0.0,0
2023-06-09 20:46:27.517307,584.4,20230600,2023-06-05,0.023985175475850277,0.15791641592222344,0,0.0,False,False,999999999,0.0,0.003787652946411886,-157916415.76430702,157916415.76430702,0.0,0.0,0
