DATETIME,optimal_position,reference_price,reference_contract,reference_date
2023-06-01 18:28:09.171800,0.04959107948872766,136.33,20230600,2023-06-01
2023-06-01 20:07:32.200235,0.049590609375056084,136.33,20230600,2023-06-01
2023-06-01 20:47:45.237342,0.049590609375056084,136.33,20230600,2023-06-01
2023-06-02 20:47:44.542779,0.049628026984659054,136.33,20230600,2023-06-01
2023-06-04 20:47:38.868458,0.04963843885953941,136.33,20230600,2023-06-01
2023-06-05 15:49:57.412506,0.05155639992061269,135.64,20230600,2023-06-02
2023-06-05 20:47:27.662489,0.05155639992061269,135.64,20230600,2023-06-02
2023-06-06 20:46:48.433230,0.04928519826785953,134.77,20230600,2023-06-05
2023-06-07 20:47:03.321663,0.04928519826785953,134.77,20230600,2023-06-05
2023-06-08 20:46:52.963851,0.04652051193698263,134.77,20230600,2023-06-05
2023-06-09 20:47:12.644004,0.04652051193698263,134.77,20230600,2023-06-05
2023-06-14 20:58:48.586714,0.03828180538515531,133.15,20230900,2023-06-14
2023-06-15 17:39:43.304872,0.0339912814082822,132.85,20230900,2023-06-15
2023-06-18 16:10:29.389535,0.03655507255454234,133.15,20230900,2023-06-16
2023-06-20 03:32:42.090793,0.036555072554542344,133.15,20230900,2023-06-16
