DATETIME,optimal_position,reference_price,reference_contract,reference_date
2023-06-01 18:28:10.962163,0.027916843581692042,574.3,20230600,2023-06-01
2023-06-01 20:07:34.044401,0.027916843581692042,574.3,20230600,2023-06-01
2023-06-01 20:47:46.980468,0.027916843581692042,574.3,20230600,2023-06-01
2023-06-02 20:47:46.337851,0.02793606565374633,574.3,20230600,2023-06-01
2023-06-04 20:47:40.585721,0.027941926592371304,574.3,20230600,2023-06-01
2023-06-05 15:49:59.290531,0.025188892428373147,586.3,20230600,2023-06-02
2023-06-05 20:47:29.396301,0.025188892428373147,586.3,20230600,2023-06-02
2023-06-06 20:46:50.199067,0.02541060017606841,584.4,20230600,2023-06-05
2023-06-07 20:47:05.117005,0.0254106001760684,584.4,20230600,2023-06-05
2023-06-08 20:46:54.765488,0.023985175475850277,584.4,20230600,2023-06-05
2023-06-09 20:47:14.463923,0.023985175475850287,584.4,20230600,2023-06-05
2023-06-14 20:58:50.486551,0.02808339410442375,599.6,20230600,2023-06-14
2023-06-15 17:39:45.188269,0.028149869331674793,594.3,20230600,2023-06-15
2023-06-18 16:10:31.303147,0.03013794873938569,601.2,20230900,2023-06-16
2023-06-20 03:32:43.843649,0.03013794873938569,601.2,20230900,2023-06-16
2023-06-21 03:30:55.139997,0.03650311327180724,601.2,20230900,2023-06-16
2023-06-21 18:26:04.554637,0.029909428293535368,581.0,20230900,2023-06-21
2023-06-22 18:21:01.129620,0.029585845247926165,577.6,20230900,2023-06-22
2023-06-23 18:21:49.351875,0.030037075384040983,576.2,20230900,2023-06-23
2023-06-25 18:21:07.539469,0.02997516341740536,576.1,20230900,2023-06-23
2023-06-26 18:21:08.902290,0.030530323831988098,577.3,20230900,2023-06-26
2023-06-27 18:21:03.569771,0.030672295339083343,580.6,20230900,2023-06-27
2023-06-28 18:21:10.035739,0.030422341293689457,587.5,20230900,2023-06-28
