DATETIME,optimal_position,reference_price,reference_contract,reference_date
2023-06-01 18:28:10.888880,-0.014932914746360692,535.4,20230600,2023-06-01
2023-06-01 20:07:33.980861,-0.014934378885263862,535.4,20230600,2023-06-01
2023-06-01 20:47:46.921876,-0.014934378885263862,535.4,20230600,2023-06-01
2023-06-02 20:47:46.277996,-0.014944660745363315,535.4,20230600,2023-06-01
2023-06-04 20:47:40.526206,-0.014947796109536829,535.4,20230600,2023-06-01
2023-06-05 15:49:59.220837,-0.009952306831894745,559.0,20230600,2023-06-02
2023-06-05 20:47:29.334606,-0.009952306831894745,559.0,20230600,2023-06-02
2023-06-06 20:46:50.137059,-0.009952272002068588,559.0,20230600,2023-06-02
2023-06-07 20:47:05.055399,-0.009952272002068588,559.0,20230600,2023-06-02
2023-06-08 20:46:54.702647,-0.009393992613280349,559.0,20230600,2023-06-02
2023-06-09 20:47:14.395625,-0.009393992613280349,559.0,20230600,2023-06-02
2023-06-14 20:58:50.409875,0.0032504980475466503,583.0,20230900,2023-06-14
2023-06-15 17:39:45.120015,0.005579955129862662,581.5,20230900,2023-06-15
2023-06-18 16:10:31.229133,0.007475751194609643,580.8,20230900,2023-06-16
