DATETIME,optimal_position,reference_price,reference_contract,reference_date
2023-06-01 18:28:14.591597,0.25900392423391005,172.425,20230800,2023-06-01
2023-06-01 20:07:37.829153,0.25900392423391005,172.425,20230800,2023-06-01
2023-06-01 20:47:50.587964,0.25900392423391005,172.425,20230800,2023-06-01
2023-06-02 20:47:49.950021,0.2591263679045664,172.425,20230800,2023-06-01
2023-06-04 20:47:44.123843,0.25918073217179094,172.425,20230800,2023-06-01
2023-06-05 15:50:03.074977,0.2716433694895277,173.125,20230800,2023-06-02
2023-06-05 20:47:32.932077,0.2716433694895277,173.125,20230800,2023-06-02
2023-06-06 20:46:53.847385,0.2823612956592269,173.3,20230800,2023-06-05
2023-06-07 20:47:08.825673,0.2823612956592269,173.3,20230800,2023-06-05
2023-06-08 20:46:58.353157,0.26652204895000065,173.3,20230800,2023-06-05
2023-06-09 20:47:18.112682,0.26652204895000065,173.3,20230800,2023-06-05
