DATETIME,optimal_position,reference_price,reference_contract,reference_date
2023-06-01 18:28:08.139790,0.0473407687986892,757.1,20230600,2023-06-01
2023-06-01 20:07:31.085165,0.04733967303157669,757.1,20230600,2023-06-01
2023-06-01 20:47:44.183947,0.047339673031576684,757.1,20230600,2023-06-01
2023-06-02 20:47:43.481756,0.04737260165812539,757.1,20230600,2023-06-01
2023-06-04 20:47:37.774970,0.047382540348643434,757.1,20230600,2023-06-01
2023-06-05 15:49:56.318871,0.04663421694159447,765.4,20230600,2023-06-02
2023-06-05 20:47:26.645841,0.04663421694159447,765.4,20230600,2023-06-02
2023-06-06 20:46:47.422124,0.04681949193078521,763.6,20230600,2023-06-05
2023-06-07 20:47:02.284882,0.04681949193078521,763.6,20230600,2023-06-05
2023-06-08 20:46:51.931075,0.04419312105456099,763.6,20230600,2023-06-05
2023-06-09 20:47:11.590423,0.04419312105456099,763.6,20230600,2023-06-05
2023-06-14 20:58:47.510988,0.04949400042860782,773.15,20230700,2023-06-14
2023-06-15 17:39:42.263822,0.05179700567917725,776.25,20230700,2023-06-15
2023-06-18 16:10:28.303787,0.05523068106722882,774.925,20230700,2023-06-16
2023-06-20 03:32:40.999496,0.05523068106722884,774.925,20230700,2023-06-16
2023-06-21 03:30:52.619602,0.06673129415564993,774.925,20230700,2023-06-16
2023-06-21 18:26:01.924497,0.06167184042618346,759.3,20230700,2023-06-21
2023-06-22 18:20:58.550061,0.06283687079948337,761.7,20230700,2023-06-22
2023-06-23 18:21:46.618689,0.061157587853386285,757.0,20230700,2023-06-23
2023-06-25 18:21:04.945621,0.062095107013187295,758.3,20230700,2023-06-23
2023-06-26 18:21:06.247261,0.062314072669880566,758.75,20230700,2023-06-26
2023-06-27 18:21:00.989416,0.06155964287738991,766.05,20230700,2023-06-27
2023-06-28 18:21:07.510648,0.06343376594184397,769.5,20230700,2023-06-28
