DATETIME,optimal_position,reference_price,reference_contract,reference_date
2023-06-01 18:28:18.837025,-0.011988410841030268,649.7,20230600,2023-06-01
2023-06-01 20:07:42.245709,-0.011988410841030268,649.7,20230600,2023-06-01
2023-06-01 20:47:54.842760,-0.011988410841030268,649.7,20230600,2023-06-01
2023-06-02 20:47:54.208800,-0.011996665430999517,649.7,20230600,2023-06-01
2023-06-04 20:47:48.440371,-0.011999182310815986,649.7,20230600,2023-06-01
2023-06-05 15:50:07.511813,-0.01227997942559305,656.4,20230600,2023-06-02
2023-06-05 20:47:37.136903,-0.012279979425593049,656.4,20230600,2023-06-02
2023-06-06 20:46:58.048259,-0.012987736873005641,658.7,20230600,2023-06-05
2023-06-07 20:47:13.171368,-0.012987736873005641,658.7,20230600,2023-06-05
2023-06-08 20:47:02.650072,-0.012259181041563632,658.7,20230600,2023-06-05
2023-06-09 20:47:22.439086,-0.012259181041563632,658.7,20230600,2023-06-05
2023-06-14 20:58:58.434995,-0.01633232001627935,670.1,20230900,2023-06-14
2023-06-15 17:39:53.393246,-0.016504295940787762,676.5,20230900,2023-06-15
2023-06-18 16:10:39.599759,-0.017575287614058382,680.7,20230900,2023-06-16
